id,degree_all,eigen_all,close_all,between_all,cluster_all,component_all,component_size_all
2006-021,18,0.01851593401297201,3.506434306953259e-5,9370.050205223552,29,1,8522
2006-022,14,0.025761363195470465,3.356605800214823e-5,703.5579386800675,29,1,8522
2006-023,14,0.0028121174260346653,3.1869462680859205e-5,3735.0554969526816,48,1,8522
2006-024,12,0.005382697207322105,3.264133698916308e-5,1990.4407534004067,1,1,8522
2006-025,6,0.0029103629209600787,3.0973177228520105e-5,2290.548570409395,29,1,8522
2006-026,43,0.08523961827369503,3.844822945903341e-5,30978.388408475603,29,1,8522
2006-027,8,0.002972648517812984,3.206772703950744e-5,1294.5881585805446,1,1,8522
2006-028,29,0.015208763514993444,3.535942859163396e-5,14982.930444294316,39,1,8522
2006-029,17,0.008698666261942298,3.4197387319608784e-5,6613.914788140521,1,1,8522
2006-030,19,0.01055490825719007,3.4876015763959124e-5,4535.8809861660175,1,1,8522
2006-031,39,0.13120449189068065,3.733154141934521e-5,11429.481188412665,29,1,8522
2006-032,29,0.018165811344579463,3.453634950785702e-5,10912.180449783682,1,1,8522
2006-033,30,0.05291075564326504,3.326237360298031e-5,945.7231041743283,5,1,8522
2006-034,23,0.04125192446676583,3.2963048422718136e-5,558.6763455220764,5,1,8522
2006-035,17,0.0354730024650377,3.4846848102589125e-5,3637.090875397029,5,1,8522
2006-036,37,0.032210796175414835,3.540825720558034e-5,7894.11769729721,15,1,8522
2006-037,27,0.039624882562854166,3.5664610007489565e-5,8571.206568554362,49,1,8522
2006-038,5,2.8842669079938595e-4,2.768855908738509e-5,1442.6875409001575,173,1,8522
2006-039,10,0.0035247820803745787,3.213264355258507e-5,1898.7373462249489,1,1,8522
2006-040,12,0.00207835291385784,3.106844378165098e-5,2990.7990605677724,1,1,8522
2006-041,39,0.05924164000593942,3.5513885929398395e-5,13098.010226848777,5,1,8522
2006-042,11,0.012224445628046487,3.390290208841877e-5,1614.807220340254,1,1,8522
2006-043,3,0.008451517981328965,3.0744635061181826e-5,64.4170011981545,29,1,8522
2006-044,8,0.0072933002640901134,3.245488770608854e-5,767.4288596107563,1,1,8522
2006-045,61,0.0427989199491648,3.771876885938443e-5,56348.09282742209,1,1,8522
2006-046,6,0.009074277037183692,3.254149040026033e-5,515.6717040005373,5,1,8522
2006-047,5,0.007301775625952925,2.9626118385969072e-5,44.24211338760949,89,1,8522
2006-048,30,0.014251932191609662,3.38810774182619e-5,5371.846759052235,1,1,8522
2006-049,10,0.013375340311697438,3.146336091621307e-5,357.2749014926853,5,1,8522
2006-050,19,0.005087072252208182,3.2907726734237196e-5,4926.47114709575,1,1,8522
2006-051,10,0.007700667565866031,3.196828745884083e-5,1271.3007185103972,87,1,8522
2006-052,2,0.0016273178754104137,2.9110386585933862e-5,136.35858092050194,49,1,8522
2006-053,11,0.009271608353370776,3.22061191626409e-5,809.1601041201152,49,1,8522
2006-054,9,0.001079148748803272,2.9505488020771865e-5,596.2776680093127,39,1,8522
2006-055,17,0.022612676844226024,3.333555570371358e-5,1203.7395767000146,5,1,8522
2006-056,9,0.003620505448353486,3.2264309221139574e-5,1511.592815545511,1,1,8522
2006-057,7,0.0030704433514604276,3.080240258740182e-5,1638.0237517532123,1,1,8522
2006-058,18,0.009512773044603273,3.448156960104824e-5,3836.421902277683,1,1,8522
2006-059,24,0.08814961367794343,3.4319445397762374e-5,1502.0568835194258,29,1,8522
2006-060,12,0.0034295332156157148,3.170878650474046e-5,1428.6898009285335,1,1,8522
2006-061,39,0.01512171320700583,3.5274612861123844e-5,21673.816652231446,20,1,8522
2006-062,23,0.005782199556355731,3.3759832551230545e-5,11013.352344838593,1,1,8522
2006-063,25,0.05073223325462441,3.272572569296724e-5,959.5719482658249,89,1,8522
2006-064,10,0.0037581423864086003,3.22061191626409e-5,960.3810622963134,1,1,8522
2006-065,16,0.06756360514917387,3.336224728097685e-5,750.031230430016,29,1,8522
2006-066,15,0.0058470769556346214,3.373022565520964e-5,6270.823641497817,1,1,8522
2006-067,44,0.04355289436966265,3.6770113251948816e-5,33053.16326640048,49,1,8522
2006-068,34,0.1274138647186448,3.641660597232338e-5,6448.54904781912,29,1,8522
2006-069,69,0.28562138901363643,4.015257980325236e-5,47783.432500245974,29,1,8522
2006-070,44,0.06707008602262729,3.725227238861571e-5,23232.025421911407,49,1,8522
2006-071,37,0.08283398054254762,3.637157197934095e-5,5765.766346778894,29,1,8522
2006-072,34,0.018057813723295246,3.6767409368335903e-5,21930.564667992512,1,1,8522
2006-073,67,0.16381532598025947,3.89529448426301e-5,36264.78729349998,29,1,8522
2006-074,44,0.053026012049992764,3.7696019300361886e-5,36996.05088384688,16,1,8522
2006-075,35,0.03845130649297767,3.468248187840322e-5,8886.599199259721,5,1,8522
2007-001,1,1.3352443155890774e-4,2.611443344736636e-5,0,552,1,8522
2007-002,3,5.257258876231474e-4,2.7068727499120267e-5,0,5,1,8522
2007-003,5,8.72565001804109e-4,2.9190262128553913e-5,200.66337466042341,1,1,8522
2007-004,7,7.114182999552727e-4,2.923720141508055e-5,8694.695528074102,1,1,8522
2007-005,32,0.030147524633391428,3.517906142264125e-5,21257.48433400778,49,1,8522
2007-006,12,0.005445351367253971,3.307753373908441e-5,1750.3246602612198,1,1,8522
2007-007,24,0.01796853043480911,3.478018920422927e-5,10253.082837636144,49,1,8522
2007-008,3,0.0038701845272148864,3.0569821472242604e-5,0,29,1,8522
2007-009,12,0.017149232852777672,3.188470490705608e-5,406.17183948628855,5,1,8522
2007-010,46,0.016462228234409657,3.5823034210997674e-5,35272.529296044,1,1,8522
2007-011,43,0.025244079212997986,3.604253018561903e-5,19876.82925067472,1,1,8522
2007-012,6,0.0031143044092899986,3.0721022395625325e-5,4580.447872320637,1,1,8522
2007-013,20,0.06720190635187906,3.264559937320449e-5,298.06588561486546,29,1,8522
2007-014,41,0.009299508034358773,3.554039165511604e-5,24591.297049557255,1,1,8522
2007-015,10,0.0016459239801298177,3.0833744449926e-5,1187.7766606271457,39,1,8522
2007-016,68,0.1740394538517774,3.8340618050762975e-5,47169.22793224461,5,1,8522
2007-017,21,0.010362263526956544,3.3923604043693604e-5,3470.1866828053935,39,1,8522
2007-018,19,0.003941316217962995,3.1630555116242294e-5,1009.4078155863033,138,1,8522
2007-019,11,0.007341988637707646,3.204922761361452e-5,870.458257135719,39,1,8522
2007-020,8,0.003193707264839512,3.0958793845391784e-5,820.5721846709952,49,1,8522
2007-021,27,0.013767280654935135,3.5249744439352814e-5,8084.552474070467,1,1,8522
2007-022,9,0.0043594145914108845,3.1630555116242294e-5,15846.647923746983,44,1,8522
2007-023,1,7.823210738457021e-5,2.4915908807773765e-5,0,546,1,8522
2007-024,39,0.16948245425297492,3.601267646211466e-5,4026.1424621231467,29,1,8522
2007-025,15,0.014116353648893918,3.274287024000524e-5,1674.9346005788088,49,1,8522
2007-026,36,0.02304107315220718,3.600748955782803e-5,28236.437687460344,96,1,8522
2007-027,18,0.005303789881774339,3.270218123548841e-5,1511.5157646277776,138,1,8522
2007-029,14,0.0050279979528379875,3.281270507940674e-5,3747.562217486413,29,1,8522
2007-030,17,0.010785844881002845,3.2087277394513073e-5,4268.484747616354,15,1,8522
2007-031,33,0.07452423561216773,3.638480570513753e-5,6832.17962003003,5,1,8522
2007-032,11,0.007443613225626801,3.204614645088928e-5,2651.8365882135504,1,1,8522
2007-033,18,0.011638904931003474,3.362022592791824e-5,4730.529429900351,1,1,8522
2007-034,23,0.05717204648437589,3.255738238645613e-5,575.5212221137252,89,1,8522
2007-035,30,0.12866064731209592,3.6138918000795055e-5,2616.982583795683,29,1,8522
2007-036,1,6.29473254658085e-4,2.664393051262922e-5,0,573,1,8522
2007-037,2,0.0017123690080522503,3.080145382862071e-5,20.136118528116757,1,1,8522
2007-038,50,0.2311840624303458,3.748969033515783e-5,23726.607805823165,29,1,8522
2007-039,38,0.03379425469873089,3.4693311129614214e-5,8333.019671872296,15,1,8522
2007-040,16,0.00754472522855764,3.2549964195039385e-5,2358.990379696531,1,1,8522
2007-041,15,0.016611126823267954,3.345488608611287e-5,2054.3456863921547,25,1,8522
2007-042,40,0.04512415449899694,3.73440884308014e-5,15717.044443411154,1,1,8522
2007-043,21,0.018040369492396853,3.570026061190247e-5,10019.526652092405,1,1,8522
2007-044,17,0.014299200612439809,3.428062116485551e-5,4845.786401721372,1,1,8522
2007-045,1,7.672546015735484e-4,2.831818310537196e-5,0,547,1,8522
2007-046,11,0.002237088109815571,3.141690229343386e-5,1300.6346288001366,1,1,8522
2007-047,31,0.10657481840099399,3.669724770642202e-5,7484.049402270935,29,1,8522
2007-048,4,3.184945720958365e-4,2.728438514638073e-5,546.9154297660228,50,1,8522
2007-049,20,0.008870640687087882,3.3768952824772905e-5,4732.380340068429,1,1,8522
2007-050,7,0.0013204347833588896,3.0464584920030463e-5,895.9613037595102,1,1,8522
2007-051,23,0.03576169502832413,3.628315373172236e-5,13014.264564013953,5,1,8522
2007-052,8,0.0046636597327348196,3.144159723313944e-5,303.47716270372683,49,1,8522
2007-053,71,0.13500897970330647,4.008980115458627e-5,69521.31970031818,5,1,8522
2007-054,9,0.0020266014197132328,3.1289111389236544e-5,1235.128969840848,1,1,8522
2007-055,20,0.008096808992628235,3.398008766862619e-5,7662.871682198671,1,1,8522
2007-056,20,0.007398092058696002,3.391670058336725e-5,5914.952035345081,1,1,8522
2007-057,26,0.0066634503038826,3.4389078028818045e-5,18157.33811522356,1,1,8522
2007-058,18,0.02013591888095814,3.368477784889009e-5,1885.7728327198308,36,1,8522
2007-059,15,0.0052954915210652095,3.25055259394097e-5,2440.0155146620586,1,1,8522
2007-060,13,0.0036351183857017146,3.2447516142639286e-5,4174.163647447344,39,1,8522
2007-061,22,0.013161178867676168,3.408781019907282e-5,1845.294440713929,1,1,8522
2007-062,17,0.018254881451481044,3.285474915399021e-5,1703.5704336929698,5,1,8522
2007-063,28,0.074727382961354,3.5026269702276706e-5,5373.901536635465,5,1,8522
2007-064,33,0.018156470898869986,3.6144142841652506e-5,32916.91686078421,49,1,8522
2007-065,23,0.0689405060941933,3.623057135611028e-5,2342.6553416153265,29,1,8522
2007-066,29,0.02229538173025252,3.504959517717571e-5,10330.975747841969,115,1,8522
2007-067,12,0.006388123441362209,3.080714725816389e-5,1424.400877728529,5,1,8522
2007-068,31,0.0662903941268726,3.383636732760371e-5,1460.203167495743,5,1,8522
2007-070,17,0.004088516916682407,3.2719301115728166e-5,7154.737033875214,104,1,8522
2007-071,63,0.17717587457601747,3.953975722589063e-5,59862.25486939919,29,1,8522
2007-072,29,0.12668322736296936,3.650834215618268e-5,2846.580075225987,29,1,8522
2007-073,2,0.0029131007519007743,2.965599051008304e-5,455.69283927261745,184,1,8522
2008-002,2,0.0017360048151672846,2.9358229111619988e-5,0,1,1,8522
2008-003,22,0.021698654694442314,3.462364102208988e-5,12932.397425250123,1,1,8522
2008-005,13,0.02789622789716254,3.342245989304813e-5,1428.5105065703158,5,1,8522
2008-006,32,0.03950024552542714,3.680123652154713e-5,16540.217008888907,39,1,8522
2008-007,19,0.012637281181014768,3.3655302392892006e-5,7278.082007162828,5,1,8522
2008-008,13,0.009700263759098575,3.190810465858328e-5,450.4137056277123,1,1,8522
2008-009,29,0.11259301730972958,3.567606136282554e-5,1701.7144507788828,89,1,8522
2008-010,13,0.020686534645154114,3.333444448148272e-5,748.0909851903925,49,1,8522
2008-011,10,0.015424876652307204,3.186540054808489e-5,392.38667969877275,5,1,8522
2008-012,9,0.023699795519168582,3.215330696762162e-5,30.64846216599021,29,1,8522
2008-013,49,0.08250341355843215,3.819855609457963e-5,37695.67638616409,49,1,8522
2008-014,13,0.022786438092776456,3.437961976140544e-5,721.6833354763901,1,1,8522
2008-015,2,0.0011140915069508671,2.836638016622699e-5,0,49,1,8522
2008-016,13,0.004105199523331878,3.191014104282341e-5,2076.1835559121073,1,1,8522
2008-017,11,0.001841667725329196,3.071630421427694e-5,1362.9357575893087,39,1,8522
2008-018,7,0.0034796671206031573,3.185119123455217e-5,3799.9570145302446,1,1,8522
2008-019,12,0.025552645129842042,3.258178026847387e-5,671.4321350575193,89,1,8522
2008-020,7,0.0066318930040018525,3.089757454039858e-5,233.83898430852682,49,1,8522
2008-021,2,0.0011140915069508671,2.836638016622699e-5,0,49,1,8522
2008-022,30,0.15496810893100296,3.564808213318123e-5,4053.2167148378444,29,1,8522
2008-023,34,0.015491596305554719,3.635834787667248e-5,27741.796283117554,1,1,8522
2008-024,25,0.011577566622398778,3.408316291751875e-5,7712.842183407637,1,1,8522
2008-025,14,0.006097216399934201,3.243383497664764e-5,5263.201560386348,16,1,8522
2008-026,27,0.10585859854630965,3.400435255712731e-5,1035.620377598798,29,1,8522
2008-027,20,0.05305705482151482,3.53431823001343e-5,1296.1836553525313,29,1,8522
2008-028,40,0.02475589029809201,3.6950818460628905e-5,25249.767136832674,1,1,8522
2008-029,79,0.04792027523906577,3.868322308614754e-5,89429.16348101241,39,1,8522
2008-030,23,0.04732109930249044,3.4025178632187825e-5,2558.116744322701,25,1,8522
2008-031,14,0.00836599828598103,3.3540164346805303e-5,4651.443100588716,138,1,8522
2008-032,8,0.012159425720326458,3.2384468408951065e-5,557.3074083850078,49,1,8522
2008-033,6,0.0014890417401487483,3.086324496157526e-5,1737.391915020796,105,1,8522
2008-034,13,0.012782593157994574,3.253196265330687e-5,1901.391024668723,5,1,8522
2008-035,21,0.021446435995678272,3.306440946964687e-5,1844.7528269392762,5,1,8522
2008-036,17,0.024050428609887622,3.348401138456387e-5,1732.6198211693847,49,1,8522
2008-037,7,0.008611616362858725,3.326237360298031e-5,2157.1861506061505,1,1,8522
2008-039,16,0.013327329647483049,3.448156960104824e-5,6396.041201513277,5,1,8522
2008-040,14,0.007230409682303933,3.3444816053511705e-5,1010.6084166474942,1,1,8522
2008-041,48,0.026457823560720246,3.713192974638892e-5,33880.391564251535,90,1,8522
2008-042,8,0.003067837359432341,3.117012655071379e-5,976.1515793979198,1,1,8522
2008-043,28,0.03906280143130077,3.716090672612412e-5,32365.4796502307,1,1,8522
2008-044,46,0.1334349352001588,3.7844383893430214e-5,26961.413537195578,89,1,8522
2008-045,2,6.499258809860263e-5,2.5086548592644625e-5,8520,549,1,8522
2008-046,13,0.009363310879427095,3.3741606775314646e-5,9972.173991481963,5,1,8522
2008-047,18,0.007674538383297135,3.4363080306518674e-5,16035.659002316006,1,1,8522
2008-048,27,0.02805152518756474,3.4227820372398685e-5,8501.84579659719,5,1,8522
2008-049,51,0.12826636370118602,3.883796799751437e-5,48923.270459443724,1,1,8522
2008-050,20,0.014560693394020132,3.452919443389386e-5,4398.06837106765,1,1,8522
2008-051,18,0.05280975624559126,3.3630401883302503e-5,491.2655366511092,5,1,8522
2008-052,6,0.001049502414592209,2.9952674773857308e-5,597.857607357787,1,1,8522
2008-053,13,0.0065695069735520265,3.313891834570519e-5,2828.7778308466814,138,1,8522
2008-054,12,0.003809704618403257,3.208213025344883e-5,1256.8032959439533,1,1,8522
2008-055,10,0.004851075630068517,3.150201612903226e-5,2033.4550740050945,1,1,8522
2008-056,44,0.07613087290008022,3.8258474252046826e-5,29628.69946992319,49,1,8522
2008-057,30,0.041766980252059986,3.5374438430789914e-5,7700.709880224015,1,1,8522
2008-058,34,0.043174858377314634,3.760529482551143e-5,19508.939952798806,49,1,8522
2008-059,37,0.10050660434296795,3.685684800235884e-5,16439.562501995442,5,1,8522
2008-060,4,0.0026765700367960095,3.0758820091661287e-5,453.10949307781476,1,1,8522
2008-061,8,0.007982986177758531,3.098757398283288e-5,923.779220491038,5,1,8522
2008-062,4,0.004874031535291536,3.0058011963088766e-5,845.9690779644802,5,1,8522
2008-063,12,0.008876450440225265,3.4406826314340766e-5,4693.8755013881855,1,1,8522
2008-064,22,0.04867765092936894,3.506680225830207e-5,5572.450174221131,49,1,8522
2008-065,17,0.012260251647541597,3.2976092333058534e-5,4098.553357820069,49,1,8522
2008-066,10,0.003420404225479945,3.2362459546925564e-5,3147.6234791008546,1,1,8522
2008-067,11,0.003778367523504166,3.2028697713150986e-5,601.072120329291,1,1,8522
2008-068,1,1.3772383845116166e-4,2.658089896600303e-5,0,551,1,8522
2008-069,12,0.005361699631738797,3.137845555241771e-5,2940.3954827744365,15,1,8522
2008-070,13,0.004629400242035463,3.129792494757597e-5,860.7441371781499,1,1,8522
2008-071,62,0.18238784298924432,3.9125161391290735e-5,33496.93614489556,49,1,8522
2008-072,24,0.018044973307624602,3.351543385729128e-5,12290.260264458677,19,1,8522
2008-073,11,0.0024814990752152037,3.1709791983764585e-5,2135.078709142171,1,1,8522
2008-074,42,0.028998463752136706,3.7083735073796635e-5,27768.208282191532,1,1,8522
2008-075,44,0.07429579691703875,3.653635367190354e-5,22729.354408471623,25,1,8522
2008-076,12,0.0074405301698743835,3.35874785879824e-5,12666.015734626244,1,1,8522
2008-077,9,0.005199024714600912,3.3180702103656515e-5,813.6544210509547,1,1,8522
2008-078,23,0.03337440662104198,3.494914898822214e-5,6859.820739614265,5,1,8522
2008-079,38,0.10649555449817998,3.5780735651925e-5,7667.166221304495,89,1,8522
2008-080,17,0.008439226821347944,3.416467372736591e-5,12188.59976822077,11,1,8522
2008-081,25,0.04851688041157154,3.6968576709796674e-5,13363.926114633556,29,1,8522
2008-082,19,0.010691969422260382,3.415183907653427e-5,5044.121810930624,39,1,8522
2008-083,39,0.057016450042166406,3.6455105537530533e-5,12662.346954755054,1,1,8522
2009-001,25,0.0083268113633356,3.301964668978042e-5,5483.511425268835,21,1,8522
2009-002,17,0.028094113828157578,3.4348916291691e-5,2376.4224607579117,29,1,8522
2009-003,16,0.006901716181182919,3.358296671927998e-5,5477.320375270387,1,1,8522
2009-004,13,0.03613863958317741,3.4144842421552225e-5,1403.5852551794858,5,1,8522
2009-005,5,0.01100868660547404,2.9185150595377073e-5,3.330969192191934,89,1,8522
2009-006,12,0.016537767582534398,3.20666987333654e-5,294.1515515059141,5,1,8522
2009-007,6,0.008757480231551767,3.0384977667041416e-5,38.58136864949146,5,1,8522
2009-008,10,0.013241723942726403,3.179245882876582e-5,586.7757714357823,5,1,8522
2009-009,1,9.465730321303496e-5,2.3305677262981263e-5,0,554,1,8522
2009-011,16,0.004807612649074096,3.2685079261317205e-5,7497.955789081049,1,1,8522
2009-012,121,0.5129335055648055,4.108632236328526e-5,94495.54028029666,29,1,8522
2009-013,13,0.022617940199361263,3.382034632034632e-5,2162.1904232811253,5,1,8522
2009-014,18,0.002580552303439591,3.0668261416260314e-5,8009.7899832535795,13,1,8522
2009-015,24,0.007916232197116875,3.379291700459584e-5,6037.088934248928,1,1,8522
2009-016,7,0.004512021548499777,3.082044011588485e-5,300.8606595301385,5,1,8522
2009-017,6,0.009949233182885656,3.089661990978187e-5,18.08953560885245,49,1,8522
2009-018,8,0.016521645110704464,3.264453367283648e-5,1004.5545854529917,49,1,8522
2009-019,6,7.43169681158847e-4,2.880516188500979e-5,20.913982397854937,104,1,8522
2009-020,16,0.03545957867009106,3.368250867324598e-5,822.8587820733985,5,1,8522
2009-021,8,0.014375658059410957,3.272572569296724e-5,543.5950627136642,5,1,8522
2009-022,33,0.08230127499486536,3.474755898398138e-5,2413.3362023447894,5,1,8522
2009-023,18,0.004053969986766264,3.2530904359141185e-5,11808.601245908834,1,1,8522
